Wahlkreis;Wahlkreis-Bez;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
240;Kulmbach;9;4;77;5436;117;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Marktleugast;Grafengehaig, M;;;;95356;*****
240;Kulmbach;9;4;77;5437;118;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Untersteinach;Guttenberg;;;;95358;*****
240;Kulmbach;9;4;77;5439;119;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Trebgast;Harsdorf;;;;95499;*****
240;Kulmbach;9;4;77;0;121;Bayern;Oberfranken;Kulmbach;;Himmelkron;;;;95502;*****
240;Kulmbach;9;4;77;5438;124;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Kasendorf;Kasendorf, M;;;;95359;
240;Kulmbach;9;4;77;5439;127;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Trebgast;Ködnitz;;;;95361;*****
240;Kulmbach;9;4;77;0;128;Bayern;Oberfranken;Kulmbach;;Kulmbach, GKSt;;;;95311;*****
240;Kulmbach;9;4;77;5437;129;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Untersteinach;Kupferberg, St;;;;95362;*****
240;Kulmbach;9;4;77;5437;135;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Untersteinach;Ludwigschorgast, M;;;;95364;*****
240;Kulmbach;9;4;77;0;136;Bayern;Oberfranken;Kulmbach;;Mainleus, M;;;;95336;*****
240;Kulmbach;9;4;77;5436;138;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Marktleugast;Marktleugast, M;;;;95352;
240;Kulmbach;9;4;77;0;139;Bayern;Oberfranken;Kulmbach;;Marktschorgast, M;;;;95509;
240;Kulmbach;9;4;77;0;142;Bayern;Oberfranken;Kulmbach;;Neudrossenfeld;;;;95512;
240;Kulmbach;9;4;77;0;143;Bayern;Oberfranken;Kulmbach;;Neuenmarkt;;;;95339;
240;Kulmbach;9;4;77;0;148;Bayern;Oberfranken;Kulmbach;;Presseck, M;;;;95353;*****
240;Kulmbach;9;4;77;5435;151;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Stadtsteinach;Rugendorf;;;;95365;
240;Kulmbach;9;4;77;5435;156;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Stadtsteinach;Stadtsteinach, St;;;;95346;*****
240;Kulmbach;9;4;77;0;157;Bayern;Oberfranken;Kulmbach;;Thurnau, M;;;;95349;*****
240;Kulmbach;9;4;77;5439;158;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Trebgast;Trebgast;;;;95367;
240;Kulmbach;9;4;77;5437;159;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Untersteinach;Untersteinach;;;;95369;
240;Kulmbach;9;4;77;0;163;Bayern;Oberfranken;Kulmbach;;Wirsberg, M;;;;95339;
240;Kulmbach;9;4;77;5438;164;Bayern;Oberfranken;Kulmbach;Verwaltungsgemeinschaft Kasendorf;Wonsees, M;;;;96197;*****
240;Kulmbach;9;4;78;0;111;Bayern;Oberfranken;Lichtenfels;;Altenkunstadt;;;;96264;
240;Kulmbach;9;4;78;0;116;Bayern;Oberfranken;Lichtenfels;;Burgkunstadt, St;;;;96224;*****
240;Kulmbach;9;4;78;0;120;Bayern;Oberfranken;Lichtenfels;;Ebensfeld, M;;;;96250;
240;Kulmbach;9;4;78;5446;127;Bayern;Oberfranken;Lichtenfels;Verwaltungsgemeinschaft Hochstadt-Marktzeuln;Hochstadt a.Main;;;;96272;
240;Kulmbach;9;4;78;0;139;Bayern;Oberfranken;Lichtenfels;;Lichtenfels, St;;;;96215;*****
240;Kulmbach;9;4;78;5441;143;Bayern;Oberfranken;Lichtenfels;Verwaltungsgemeinschaft Redwitz a.d.Rodach;Marktgraitz, M;;;;96257;
240;Kulmbach;9;4;78;5446;144;Bayern;Oberfranken;Lichtenfels;Verwaltungsgemeinschaft Hochstadt-Marktzeuln;Marktzeuln, M;;;;96275;
240;Kulmbach;9;4;78;0;145;Bayern;Oberfranken;Lichtenfels;;Michelau i.OFr.;;;;96247;*****
240;Kulmbach;9;4;78;5441;155;Bayern;Oberfranken;Lichtenfels;Verwaltungsgemeinschaft Redwitz a.d.Rodach;Redwitz a.d.Rodach;;;;96257;*****
240;Kulmbach;9;4;78;0;165;Bayern;Oberfranken;Lichtenfels;;Bad Staffelstein, St;;;;96231;*****
240;Kulmbach;9;4;78;0;176;Bayern;Oberfranken;Lichtenfels;;Weismain, St;;;;96260;*****
240;Kulmbach;9;4;78;9451;451;Bayern;Oberfranken;Lichtenfels;;Breitengüßbacher Forst;;;;0;
240;Kulmbach;9;4;78;9453;453;Bayern;Oberfranken;Lichtenfels;;Neuensorger Forst;;;;0;
241;Ansbach;9;5;61;0;0;Bayern;Mittelfranken;Ansbach;;Ansbach;;;;91522;*****
241;Ansbach;9;5;71;5501;111;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Adelshofen;;;;91587;*****
241;Ansbach;9;5;71;0;113;Bayern;Mittelfranken;Ansbach;;Arberg, M;;;;91722;
241;Ansbach;9;5;71;0;114;Bayern;Mittelfranken;Ansbach;;Aurach;;;;91589;
241;Ansbach;9;5;71;0;115;Bayern;Mittelfranken;Ansbach;;Bechhofen, M;;;;91572;*****
241;Ansbach;9;5;71;5504;122;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Weihenzell;Bruckberg;;;;91590;*****
241;Ansbach;9;5;71;5502;125;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Schillingsfürst;Buch a.Wald;;;;91592;*****
241;Ansbach;9;5;71;0;127;Bayern;Mittelfranken;Ansbach;;Burgoberbach;;;;91595;
241;Ansbach;9;5;71;5507;128;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Dentlein a.Forst;Burk;;;;91596;
241;Ansbach;9;5;71;0;130;Bayern;Mittelfranken;Ansbach;;Colmberg, M;;;;91598;
241;Ansbach;9;5;71;5507;132;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Dentlein a.Forst;Dentlein a.Forst, M;;;;91599;
241;Ansbach;9;5;71;5502;134;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Schillingsfürst;Diebach;;;;91583;
241;Ansbach;9;5;71;0;135;Bayern;Mittelfranken;Ansbach;;Dietenhofen, M;;;;90599;*****
241;Ansbach;9;5;71;0;136;Bayern;Mittelfranken;Ansbach;;Dinkelsbühl, GKSt;;;;91550;*****
241;Ansbach;9;5;71;5502;137;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Schillingsfürst;Dombühl, M;;;;91601;*****
241;Ansbach;9;5;71;0;139;Bayern;Mittelfranken;Ansbach;;Dürrwangen, M;;;;91602;
241;Ansbach;9;5;71;5509;141;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Hesselberg;Ehingen;;;;91725;
241;Ansbach;9;5;71;0;145;Bayern;Mittelfranken;Ansbach;;Feuchtwangen, St;;;;91555;*****
241;Ansbach;9;5;71;0;146;Bayern;Mittelfranken;Ansbach;;Flachslanden, M;;;;91604;
241;Ansbach;9;5;71;5501;152;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Gebsattel;;;;91607;*****
241;Ansbach;9;5;71;5509;154;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Hesselberg;Gerolfingen;;;;91726;*****
241;Ansbach;9;5;71;5501;155;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Geslau;;;;91608;*****
241;Ansbach;9;5;71;0;165;Bayern;Mittelfranken;Ansbach;;Heilsbronn, St;;;;91560;
241;Ansbach;9;5;71;0;166;Bayern;Mittelfranken;Ansbach;;Herrieden, St;;;;91567;
241;Ansbach;9;5;71;5501;169;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Insingen;;;;91610;*****
241;Ansbach;9;5;71;0;170;Bayern;Mittelfranken;Ansbach;;Langfurth;;;;91731;
241;Ansbach;9;5;71;0;171;Bayern;Mittelfranken;Ansbach;;Lehrberg, M;;;;91611;
241;Ansbach;9;5;71;0;174;Bayern;Mittelfranken;Ansbach;;Leutershausen, St;;;;91578;*****
241;Ansbach;9;5;71;0;175;Bayern;Mittelfranken;Ansbach;;Lichtenau, M;;;;91586;
241;Ansbach;9;5;71;0;177;Bayern;Mittelfranken;Ansbach;;Merkendorf, St;;;;91732;
241;Ansbach;9;5;71;5538;178;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Wolframs-Eschenbach;Mitteleschenbach;;;;91734;
241;Ansbach;9;5;71;5508;179;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Wilburgstetten;Mönchsroth;;;;91614;
241;Ansbach;9;5;71;0;180;Bayern;Mittelfranken;Ansbach;;Neuendettelsau;;;;91564;
241;Ansbach;9;5;71;5501;181;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Neusitz;;;;91616;*****
241;Ansbach;9;5;71;0;183;Bayern;Mittelfranken;Ansbach;;Oberdachstetten;;;;91617;
241;Ansbach;9;5;71;5501;188;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Ohrenbach;;;;91620;*****
241;Ansbach;9;5;71;5506;189;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Triesdorf;Ornbau, St;;;;91737;*****
241;Ansbach;9;5;71;0;190;Bayern;Mittelfranken;Ansbach;;Petersaurach;;;;91580;
241;Ansbach;9;5;71;5509;192;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Hesselberg;Röckingen;;;;91740;*****
241;Ansbach;9;5;71;0;193;Bayern;Mittelfranken;Ansbach;;Rothenburg ob der Tauber, GKSt;;;;91541;*****
241;Ansbach;9;5;71;5504;194;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Weihenzell;Rügland;;;;91622;
241;Ansbach;9;5;71;0;196;Bayern;Mittelfranken;Ansbach;;Sachsen b.Ansbach;;;;91623;
241;Ansbach;9;5;71;5502;198;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Schillingsfürst;Schillingsfürst, St;;;;91583;
241;Ansbach;9;5;71;0;199;Bayern;Mittelfranken;Ansbach;;Schnelldorf;;;;91625;*****
241;Ansbach;9;5;71;0;200;Bayern;Mittelfranken;Ansbach;;Schopfloch, M;;;;91626;
241;Ansbach;9;5;71;5501;205;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Steinsfeld;;;;91628;*****
241;Ansbach;9;5;71;5509;208;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Hesselberg;Unterschwaningen;;;;91743;*****
241;Ansbach;9;5;71;0;214;Bayern;Mittelfranken;Ansbach;;Wassertrüdingen, St;;;;91717;*****
241;Ansbach;9;5;71;5506;216;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Triesdorf;Weidenbach, M;;;;91746;
241;Ansbach;9;5;71;5504;217;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Weihenzell;Weihenzell;;;;91629;
241;Ansbach;9;5;71;5508;218;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Wilburgstetten;Weiltingen, M;;;;91744;*****
241;Ansbach;9;5;71;5502;222;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Schillingsfürst;Wettringen;;;;91631;*****
241;Ansbach;9;5;71;5507;223;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Dentlein a.Forst;Wieseth;;;;91632;
241;Ansbach;9;5;71;5508;224;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Wilburgstetten;Wilburgstetten;;;;91634;
241;Ansbach;9;5;71;5501;225;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Rothenburg ob der Tauber;Windelsbach;;;;91635;*****
241;Ansbach;9;5;71;0;226;Bayern;Mittelfranken;Ansbach;;Windsbach, St;;;;91575;
241;Ansbach;9;5;71;5509;227;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Hesselberg;Wittelshofen;;;;91749;*****
241;Ansbach;9;5;71;5502;228;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Schillingsfürst;Wörnitz;;;;91637;
241;Ansbach;9;5;71;5538;229;Bayern;Mittelfranken;Ansbach;Verwaltungsgemeinschaft Wolframs-Eschenbach;Wolframs-Eschenbach, St;;;;91639;
241;Ansbach;9;5;71;9451;451;Bayern;Mittelfranken;Ansbach;;Unterer Wald;;;;0;
241;Ansbach;9;5;77;5532;111;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Gunzenhausen;Absberg, M;;;;91720;*****
241;Ansbach;9;5;77;5533;113;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Altmühltal;Alesheim;;;;91793;*****
241;Ansbach;9;5;77;0;114;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Muhr a.See;;;;91735;
241;Ansbach;9;5;77;5535;115;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Nennslingen;Bergen;;;;91790;
241;Ansbach;9;5;77;5535;120;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Nennslingen;Burgsalach;;;;91790;
241;Ansbach;9;5;77;5533;122;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Altmühltal;Dittenheim;;;;91723;*****
241;Ansbach;9;5;77;5534;125;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Ellingen;Ellingen, St;;;;91792;*****
241;Ansbach;9;5;77;5534;127;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Ellingen;Ettenstatt;;;;91796;*****
241;Ansbach;9;5;77;5536;133;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Hahnenkamm;Gnotzheim, M;;;;91728;*****
241;Ansbach;9;5;77;0;136;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Gunzenhausen, St;;;;91710;*****
241;Ansbach;9;5;77;5532;138;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Gunzenhausen;Haundorf;;;;91729;*****
241;Ansbach;9;5;77;5536;140;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Hahnenkamm;Heidenheim, M;;;;91719;
241;Ansbach;9;5;77;5534;141;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Ellingen;Höttingen;;;;91798;*****
241;Ansbach;9;5;77;0;148;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Langenaltheim;;;;91799;
241;Ansbach;9;5;77;5533;149;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Altmühltal;Markt Berolzheim, M;;;;91801;*****
241;Ansbach;9;5;77;5533;150;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Altmühltal;Meinheim;;;;91802;
241;Ansbach;9;5;77;5535;151;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Nennslingen;Nennslingen, M;;;;91790;
241;Ansbach;9;5;77;0;158;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Pappenheim, St;;;;91788;
241;Ansbach;9;5;77;5532;159;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Gunzenhausen;Pfofeld;;;;91738;*****
241;Ansbach;9;5;77;0;161;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Pleinfeld, M;;;;91785;*****
241;Ansbach;9;5;77;0;162;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Polsingen;;;;91805;
241;Ansbach;9;5;77;5535;163;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Nennslingen;Raitenbuch;;;;91790;
241;Ansbach;9;5;77;0;168;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Solnhofen;;;;91807;
241;Ansbach;9;5;77;5532;172;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Gunzenhausen;Theilenhofen;;;;91741;*****
241;Ansbach;9;5;77;0;173;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Treuchtlingen, St;;;;91757;*****
241;Ansbach;9;5;77;0;177;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;;Weißenburg i.Bay., GKSt;;;;91781;
241;Ansbach;9;5;77;5536;179;Bayern;Mittelfranken;Weißenburg-Gunzenhausen;Verwaltungsgemeinschaft Hahnenkamm;Westheim;;;;91747;*****
242;Erlangen;9;5;62;0;0;Bayern;Mittelfranken;Erlangen;;Erlangen;;;;91051;*****
242;Erlangen;9;5;72;0;111;Bayern;Mittelfranken;Erlangen-Höchstadt;;Adelsdorf;;;;91325;*****
242;Erlangen;9;5;72;5512;114;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Aurachtal;Aurachtal;;;;91086;
242;Erlangen;9;5;72;0;115;Bayern;Mittelfranken;Erlangen-Höchstadt;;Baiersdorf, St;;;;91083;*****
242;Erlangen;9;5;72;0;119;Bayern;Mittelfranken;Erlangen-Höchstadt;;Bubenreuth;;;;91088;
242;Erlangen;9;5;72;5514;120;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Uttenreuth;Buckenhof;;;;91054;*****
242;Erlangen;9;5;72;0;121;Bayern;Mittelfranken;Erlangen-Höchstadt;;Eckental, M;;;;90542;
242;Erlangen;9;5;72;5510;126;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Höchstadt a.d.Aisch;Gremsdorf;;;;91350;*****
242;Erlangen;9;5;72;5539;127;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Heßdorf;Großenseebach;;;;91091;*****
242;Erlangen;9;5;72;0;130;Bayern;Mittelfranken;Erlangen-Höchstadt;;Hemhofen;;;;91334;
242;Erlangen;9;5;72;0;131;Bayern;Mittelfranken;Erlangen-Höchstadt;;Heroldsberg, M;;;;90562;*****
242;Erlangen;9;5;72;0;132;Bayern;Mittelfranken;Erlangen-Höchstadt;;Herzogenaurach, St;;;;91074;*****
242;Erlangen;9;5;72;5539;133;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Heßdorf;Heßdorf;;;;91093;
242;Erlangen;9;5;72;0;135;Bayern;Mittelfranken;Erlangen-Höchstadt;;Höchstadt a.d.Aisch, St;;;;91315;*****
242;Erlangen;9;5;72;0;137;Bayern;Mittelfranken;Erlangen-Höchstadt;;Kalchreuth;;;;90562;*****
242;Erlangen;9;5;72;5510;139;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Höchstadt a.d.Aisch;Lonnerstadt, M;;;;91475;*****
242;Erlangen;9;5;72;5514;141;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Uttenreuth;Marloffstein;;;;91080;
242;Erlangen;9;5;72;0;142;Bayern;Mittelfranken;Erlangen-Höchstadt;;Möhrendorf;;;;91096;
242;Erlangen;9;5;72;5510;143;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Höchstadt a.d.Aisch;Mühlhausen, M;;;;96172;*****
242;Erlangen;9;5;72;5512;147;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Aurachtal;Oberreichenbach;;;;91097;*****
242;Erlangen;9;5;72;0;149;Bayern;Mittelfranken;Erlangen-Höchstadt;;Röttenbach;;;;91341;*****
242;Erlangen;9;5;72;5514;154;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Uttenreuth;Spardorf;;;;91080;
242;Erlangen;9;5;72;5514;158;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Uttenreuth;Uttenreuth;;;;91080;
242;Erlangen;9;5;72;5510;159;Bayern;Mittelfranken;Erlangen-Höchstadt;Verwaltungsgemeinschaft Höchstadt a.d.Aisch;Vestenbergsgreuth, M;;;;91487;*****
242;Erlangen;9;5;72;0;160;Bayern;Mittelfranken;Erlangen-Höchstadt;;Wachenroth, M;;;;96193;
242;Erlangen;9;5;72;0;164;Bayern;Mittelfranken;Erlangen-Höchstadt;;Weisendorf, M;;;;91085;
242;Erlangen;9;5;72;9451;451;Bayern;Mittelfranken;Erlangen-Höchstadt;;Birkach;;;;0;
242;Erlangen;9;5;72;9452;452;Bayern;Mittelfranken;Erlangen-Höchstadt;;Buckenhofer Forst;;;;0;
242;Erlangen;9;5;72;9453;453;Bayern;Mittelfranken;Erlangen-Höchstadt;;Dormitzer Forst;;;;0;
242;Erlangen;9;5;72;9454;454;Bayern;Mittelfranken;Erlangen-Höchstadt;;Erlenstegener Forst;;;;0;
242;Erlangen;9;5;72;9455;455;Bayern;Mittelfranken;Erlangen-Höchstadt;;Forst Tennenlohe;;;;0;
242;Erlangen;9;5;72;9456;456;Bayern;Mittelfranken;Erlangen-Höchstadt;;Geschaidt;;;;0;
242;Erlangen;9;5;72;9457;457;Bayern;Mittelfranken;Erlangen-Höchstadt;;Kalchreuther Forst;;;;0;
242;Erlangen;9;5;72;9458;458;Bayern;Mittelfranken;Erlangen-Höchstadt;;Kraftshofer Forst;;;;0;
242;Erlangen;9;5;72;9459;459;Bayern;Mittelfranken;Erlangen-Höchstadt;;Mark;;;;0;
242;Erlangen;9;5;72;9460;460;Bayern;Mittelfranken;Erlangen-Höchstadt;;Neunhofer Forst;;;;0;
242;Erlangen;9;5;75;5522;117;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uehlfeld;Dachsbach, M;;;;91462;*****
242;Erlangen;9;5;75;5522;125;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uehlfeld;Gerhardshofen;;;;91466;*****
242;Erlangen;9;5;75;5522;167;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uehlfeld;Uehlfeld, M;;;;91486;
243;Fürth;9;5;63;0;0;Bayern;Mittelfranken;Fürth;;Fürth;;;;90744;*****
243;Fürth;9;5;73;0;111;Bayern;Mittelfranken;Fürth;;Ammerndorf, M;;;;90614;
243;Fürth;9;5;73;0;114;Bayern;Mittelfranken;Fürth;;Cadolzburg, M;;;;90556;*****
243;Fürth;9;5;73;0;115;Bayern;Mittelfranken;Fürth;;Großhabersdorf;;;;90613;
243;Fürth;9;5;73;0;120;Bayern;Mittelfranken;Fürth;;Langenzenn, St;;;;90579;*****
243;Fürth;9;5;73;0;122;Bayern;Mittelfranken;Fürth;;Oberasbach, St;;;;90522;*****
243;Fürth;9;5;73;5540;123;Bayern;Mittelfranken;Fürth;Verwaltungsgemeinschaft Obermichelbach-Tuchenbach;Obermichelbach;;;;90587;
243;Fürth;9;5;73;0;124;Bayern;Mittelfranken;Fürth;;Puschendorf;;;;90617;
243;Fürth;9;5;73;0;125;Bayern;Mittelfranken;Fürth;;Roßtal, M;;;;90574;
243;Fürth;9;5;73;5517;126;Bayern;Mittelfranken;Fürth;Verwaltungsgemeinschaft Veitsbronn;Seukendorf;;;;90556;*****
243;Fürth;9;5;73;0;127;Bayern;Mittelfranken;Fürth;;Stein, St;;;;90547;
243;Fürth;9;5;73;5540;129;Bayern;Mittelfranken;Fürth;Verwaltungsgemeinschaft Obermichelbach-Tuchenbach;Tuchenbach;;;;90587;
243;Fürth;9;5;73;5517;130;Bayern;Mittelfranken;Fürth;Verwaltungsgemeinschaft Veitsbronn;Veitsbronn;;;;90587;
243;Fürth;9;5;73;0;133;Bayern;Mittelfranken;Fürth;;Wilhermsdorf, M;;;;91452;
243;Fürth;9;5;73;0;134;Bayern;Mittelfranken;Fürth;;Zirndorf, St;;;;90513;*****
243;Fürth;9;5;75;0;112;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;;Bad Windsheim, St;;;;91438;*****
243;Fürth;9;5;75;5521;113;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Diespeck;Baudenbach, M;;;;91460;*****
243;Fürth;9;5;75;5524;115;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Burgbernheim;Burgbernheim, St;;;;91593;
243;Fürth;9;5;75;0;116;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;;Burghaslach, M;;;;96152;
243;Fürth;9;5;75;5521;118;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Diespeck;Diespeck;;;;91456;
243;Fürth;9;5;75;0;119;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;;Dietersheim;;;;91463;
243;Fürth;9;5;75;0;121;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;;Emskirchen, M;;;;91448;*****
243;Fürth;9;5;75;5519;122;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uffenheim;Ergersheim;;;;91465;*****
243;Fürth;9;5;75;5524;124;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Burgbernheim;Gallmersgarten;;;;91605;*****
243;Fürth;9;5;75;5519;127;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uffenheim;Gollhofen;;;;97258;*****
243;Fürth;9;5;75;5521;128;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Diespeck;Gutenstetten;;;;91468;*****
243;Fürth;9;5;75;5520;129;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Hagenbüchach-Wilhelmsdorf;Hagenbüchach;;;;91469;*****
243;Fürth;9;5;75;5519;130;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uffenheim;Hemmersheim;;;;97258;*****
243;Fürth;9;5;75;5524;133;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Burgbernheim;Illesheim;;;;91471;*****
243;Fürth;9;5;75;5519;134;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Uffenheim;Ippesheim, M;;;;97258;*****
243;Fürth;9;5;75;0;135;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;;Ipsheim, M;;;;91472;
243;Fürth;9;5;75;5518;138;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Scheinfeld;Langenfeld;;;;91474;*****
243;Fürth;9;5;75;5524;143;Bayern;Mittelfranken;Neustadt a.d.Aisch-Bad Windsheim;Verwaltungsgemeinschaft Burgbernheim;Marktbergel, M;;;;91613;*****
